host_time_iso,host_t_ms,t_ms_device,x,y,z,stat1,stat2
2026-03-27 21:35:59.724,1774647359724.700,3488345,32752,32292,-18022,1,1
2026-03-27 21:35:59.724,1774647359724.800,3488355,32752,32292,-18017,1,1
2026-03-27 21:35:59.724,1774647359724.800,3488365,32752,32298,-18021,1,1
2026-03-27 21:35:59.754,1774647359754.100,3488375,32752,32296,-18027,1,1
2026-03-27 21:35:59.754,1774647359754.800,3488383,32752,32291,-18019,1,1
2026-03-27 21:35:59.755,1774647359755.000,3488393,32752,32291,-18020,1,1
2026-03-27 21:35:59.784,1774647359784.800,3488404,32752,32297,-18025,1,1
2026-03-27 21:35:59.786,1774647359786.000,3488412,32752,32292,-18029,1,1
2026-03-27 21:35:59.786,1774647359786.200,3488422,32752,32292,-18023,1,1
2026-03-27 21:35:59.786,1774647359786.300,3488432,32752,32295,-18025,1,1
2026-03-27 21:35:59.816,1774647359816.500,3488442,32752,32290,-18020,1,1
2026-03-27 21:35:59.816,1774647359816.700,3488450,32752,32294,-18026,1,1
2026-03-27 21:35:59.816,1774647359816.900,3488460,32752,32292,-18021,1,1
2026-03-27 21:35:59.846,1774647359846.900,3488470,32752,32294,-18031,1,1
2026-03-27 21:35:59.847,1774647359847.700,3488480,32752,32296,-18028,1,1
2026-03-27 21:35:59.847,1774647359847.900,3488488,32752,32295,-18024,1,1
2026-03-27 21:35:59.875,1774647359875.000,3488498,32752,32298,-18020,1,1
2026-03-27 21:35:59.875,1774647359875.600,3488508,32752,32294,-18023,1,1
2026-03-27 21:35:59.875,1774647359875.800,3488518,32752,32291,-18029,1,1
2026-03-27 21:35:59.903,1774647359903.600,3488527,32752,32295,-18022,1,1
2026-03-27 21:35:59.904,1774647359904.700,3488537,32752,32300,-18028,1,1
2026-03-27 21:35:59.904,1774647359904.700,3488547,32752,32291,-18028,1,1
2026-03-27 21:35:59.933,1774647359933.700,3488557,32752,32294,-18022,1,1
2026-03-27 21:35:59.934,1774647359934.500,3488565,32752,32295,-18028,1,1
2026-03-27 21:35:59.934,1774647359934.600,3488575,32752,32295,-18031,1,1
2026-03-27 21:35:59.963,1774647359963.800,3488585,32752,32292,-18025,1,1
2026-03-27 21:35:59.964,1774647359964.500,3488593,32752,32294,-18028,1,1
2026-03-27 21:35:59.964,1774647359964.700,3488603,32752,32297,-18028,1,1
2026-03-27 21:35:59.993,1774647359993.700,3488614,32752,32294,-18025,1,1
2026-03-27 21:35:59.994,1774647359994.800,3488624,32752,32295,-18024,1,1
2026-03-27 21:35:59.994,1774647359994.900,3488632,32752,32294,-18027,1,1
2026-03-27 21:35:59.995,1774647359995.000,3488642,32752,32292,-18030,1,1
2026-03-27 21:36:00.023,1774647360023.600,3488652,32752,32294,-18029,1,1
2026-03-27 21:36:00.024,1774647360024.300,3488660,32752,32293,-18027,1,1
2026-03-27 21:36:00.024,1774647360024.400,3488670,32752,32288,-18023,1,1
2026-03-27 21:36:00.053,1774647360053.800,3488680,32752,32291,-18026,1,1
2026-03-27 21:36:00.054,1774647360054.400,3488690,32752,32291,-18030,1,1
2026-03-27 21:36:00.054,1774647360054.500,3488699,32752,32300,-18024,1,1
2026-03-27 21:36:00.083,1774647360083.700,3488708,32752,32292,-18028,1,1
2026-03-27 21:36:00.084,1774647360084.300,3488718,32752,32295,-18022,1,1
2026-03-27 21:36:00.084,1774647360084.400,3488728,32752,32294,-18029,1,1
2026-03-27 21:36:00.114,1774647360114.500,3488737,32752,32295,-18030,1,1
2026-03-27 21:36:00.115,1774647360115.200,3488747,32752,32294,-18029,1,1
2026-03-27 21:36:00.115,1774647360115.200,3488757,32752,32295,-18029,1,1
2026-03-27 21:36:00.143,1774647360143.700,3488767,32752,32295,-18025,1,1
2026-03-27 21:36:00.144,1774647360144.400,3488775,32752,32294,-18031,1,1
2026-03-27 21:36:00.144,1774647360144.500,3488785,32752,32289,-18027,1,1
2026-03-27 21:36:00.173,1774647360173.700,3488795,32752,32296,-18024,1,1
2026-03-27 21:36:00.174,1774647360174.500,3488805,32752,32295,-18029,1,1
2026-03-27 21:36:00.174,1774647360174.600,3488813,32752,32293,-18027,1,1
2026-03-27 21:36:00.203,1774647360203.900,3488824,32752,32294,-18025,1,1
2026-03-27 21:36:00.204,1774647360204.600,3488834,32752,32294,-18029,1,1
2026-03-27 21:36:00.204,1774647360204.800,3488842,32752,32289,-18024,1,1
2026-03-27 21:36:00.205,1774647360205.900,3488852,32752,32294,-18026,1,1
2026-03-27 21:36:00.234,1774647360234.800,3488862,32752,32293,-18021,1,1
2026-03-27 21:36:00.235,1774647360235.000,3488870,32752,32293,-18034,1,1
2026-03-27 21:36:00.235,1774647360235.100,3488880,32752,32293,-18030,1,1
2026-03-27 21:36:00.263,1774647360263.700,3488890,32752,32295,-18029,1,1
2026-03-27 21:36:00.264,1774647360264.500,3488900,32752,32297,-18029,1,1
2026-03-27 21:36:00.264,1774647360264.500,3488910,32752,32295,-18025,1,1
2026-03-27 21:36:00.293,1774647360293.800,3488918,32752,32292,-18025,1,1
2026-03-27 21:36:00.294,1774647360294.500,3488928,32752,32295,-18028,1,1
2026-03-27 21:36:00.294,1774647360294.600,3488938,32752,32296,-18024,1,1
2026-03-27 21:36:00.323,1774647360323.600,3488947,32752,32297,-18027,1,1
2026-03-27 21:36:00.324,1774647360324.400,3488957,32752,32297,-18027,1,1
2026-03-27 21:36:00.324,1774647360324.500,3488967,32752,32295,-18027,1,1
2026-03-27 21:36:00.353,1774647360353.300,3488977,32752,32290,-18029,1,1
2026-03-27 21:36:00.354,1774647360354.300,3488985,32752,32295,-18030,1,1
2026-03-27 21:36:00.354,1774647360354.400,3488995,32752,32297,-18027,1,1
2026-03-27 21:36:00.383,1774647360383.600,3489005,32752,32295,-18029,1,1
2026-03-27 21:36:00.384,1774647360384.700,3489015,32752,32292,-18026,1,1
2026-03-27 21:36:00.384,1774647360384.700,3489023,32752,32295,-18026,1,1
2026-03-27 21:36:00.443,1774647360443.900,3489034,32752,32293,-18026,1,1
2026-03-27 21:36:00.444,1774647360444.800,3489044,32752,32294,-18024,1,1
2026-03-27 21:36:00.444,1774647360444.800,3489052,32752,32292,-18023,1,1
2026-03-27 21:36:00.475,1774647360475.100,3489062,32752,32295,-18020,1,1
2026-03-27 21:36:00.475,1774647360475.200,3489072,32752,32290,-18022,1,1
2026-03-27 21:36:00.476,1774647360476.400,3489081,32752,32295,-18022,1,1
2026-03-27 21:36:00.476,1774647360476.400,3489094,32752,32297,-18024,1,1
